similarity,item_num_1,item_name_1,item_num_2,item_name_2
0.03871792,108,ARK,179,SNACK
0.060862854,109,SQUARE,179,SNACK
0.29275632,110,TOAST,179,SNACK
0.119123444,111,SPACE,179,SNACK
0.06055942,112,HILL,179,SNACK
0.106353335,113,SAIL,179,SNACK
0.08922954,114,ROOT,179,SNACK
0.1626175,115,STORE,179,SNACK
0.11693467,116,TEETH,179,SNACK
0.04655388,117,HAT,179,SNACK
0.11447464,118,CLOTH,179,SNACK
0.1159056,119,GREASE,179,SNACK
0.12383818,120,CHALK,179,SNACK
0.10875531,121,DEER,179,SNACK
0.18767424,122,FROG,179,SNACK
0.01307622,123,THREAD,179,SNACK
0.032832608,124,WEB,179,SNACK
0.08437649,125,CLAY,179,SNACK
0.17975114,126,SNAKE,179,SNACK
0.00960619,127,MASK,179,SNACK
0.27317303,128,RICE,179,SNACK
0.07196887,129,JUDGE,179,SNACK
0.13485858,130,SMOKE,179,SNACK
0.15663204,131,VINE,179,SNACK
0.18930423,132,SKATE,179,SNACK
0.25289372,133,GIFT,179,SNACK
0.10676756,134,YARD,179,SNACK
0.06735927,135,SMOG,179,SNACK
0.04884524,136,HOUSE,179,SNACK
0.10232712,137,SNAIL,179,SNACK
0.21489817,138,ICE,179,SNACK
0.17785369,139,FLEA,179,SNACK
0.1897592,140,PLATE,179,SNACK
0.03277399,141,YACHT,179,SNACK
0.14945106,142,MUG,179,SNACK
0.1913719,143,SCARF,179,SNACK
-0.015384438,144,GLOBE,179,SNACK
0.27815238,145,PORK,179,SNACK
0.12823904,146,STICK,179,SNACK
0.052919537,147,FLEET,179,SNACK
0.13313535,148,BROOM,179,SNACK
0.0858391,149,TOWN,179,SNACK
0.08387017,150,BRUSH,179,SNACK
0.19611259,151,PARK,179,SNACK
0.06553887,152,RAFT,179,SNACK
0.16759169,153,BAR,179,SNACK
0.12795419,154,VASE,179,SNACK
0.23946357,155,GRILL,179,SNACK
0.13884021,156,DIME,179,SNACK
0.14465766,157,QUAIL,179,SNACK
0.22067004,158,BIRD,179,SNACK
0.09991252,159,SLIDE,179,SNACK
0.266127,160,BEEF,179,SNACK
0.11800256,161,SHELL,179,SNACK
0.128867,162,WEED,179,SNACK
0.21413952,163,HUT,179,SNACK
0.029398534,164,STAR,179,SNACK
0.15420097,165,PURSE,179,SNACK
0.07457237,166,BANK,179,SNACK
0.09623551,167,NET,179,SNACK
0.03873793,168,MAP,179,SNACK
0.084537804,169,ROCK,179,SNACK
0.03267953,170,CROWN,179,SNACK
0.092009135,171,INN,179,SNACK
0.14194018,172,LEAF,179,SNACK
0.03819871,173,PRINCE,179,SNACK
0.110290274,174,FOX,179,SNACK
0.11138247,175,COIN,179,SNACK
0.040437553,176,CHIN,179,SNACK
0.0035898555,177,WRIST,179,SNACK
0.14978579,178,FILM,179,SNACK
1.0,179,SNACK,179,SNACK
0.16477722,180,TOAD,179,SNACK
0.19956335,181,OWL,179,SNACK
0.30896968,182,JAR,179,SNACK
0.26592484,183,PAIL,179,SNACK
0.033303127,184,STONE,179,SNACK
0.1646257,185,SLIME,179,SNACK
0.16230406,186,GIRL,179,SNACK
0.043249115,187,FENCE,179,SNACK
0.11710292,188,SLUSH,179,SNACK
0.1717377,189,TROUT,179,SNACK
0.03454794,190,SLEEVE,179,SNACK
0.121970266,191,FRIEND,179,SNACK
0.1925571,192,EEL,179,SNACK
0.1446133,193,BOY,179,SNACK
0.15782708,194,TRASH,179,SNACK
0.006324973,195,CHIEF,179,SNACK
0.19288097,196,BATH,179,SNACK
0.04010193,197,SEA,179,SNACK
0.16864648,198,SKUNK,179,SNACK
0.13462642,199,PERCH,179,SNACK
0.038333856,200,INK,179,SNACK
0.12085591,201,NEST,179,SNACK
0.12636235,202,BENCH,179,SNACK
0.17717765,203,SOCK,179,SNACK
0.092819706,204,BAND,179,SNACK
0.18247272,205,SPONGE,179,SNACK
0.06724079,206,GOAL,179,SNACK
0.052910786,207,MARSH,179,SNACK
0.054491036,208,DUST,179,SNACK
0.096611656,209,MOON,179,SNACK
0.083589226,210,MAIL,179,SNACK
0.08790378,211,SPRING,179,SNACK
0.03251487,212,BOOT,179,SNACK
0.19869208,213,CONE,179,SNACK
0.32657462,214,TOY,179,SNACK
0.07041675,215,SHIP,179,SNACK
0.1283615,216,BEAK,179,SNACK
0.26322109,217,BAG,179,SNACK
0.13758527,218,WHEEL,179,SNACK
0.086751916,219,MOUTH,179,SNACK
0.046406947,220,STORM,179,SNACK
0.114412695,221,THIEF,179,SNACK
0.13896573,222,DART,179,SNACK
0.13131277,223,HOUND,179,SNACK
0.17292151,224,LAWN,179,SNACK
0.08989345,225,CAVE,179,SNACK
0.10179197,226,SPARK,179,SNACK
0.18206583,227,YARN,179,SNACK
0.08374129,228,PLANT,179,SNACK
0.00796685,229,HOOD,179,SNACK
0.3221239,230,PET,179,SNACK
-0.026852913,231,NAIL,179,SNACK
0.03935753,232,SPEAR,179,SNACK
0.09049423,233,HOSE,179,SNACK
0.034146287,234,OAR,179,SNACK
0.16552432,235,TREE,179,SNACK
0.14594227,236,CARD,179,SNACK
0.09485397,237,CROSS,179,SNACK
0.09944694,238,SEED,179,SNACK
0.046127513,239,HAZE,179,SNACK
0.08221446,240,STREET,179,SNACK
0.078523226,241,BUSH,179,SNACK
0.022686759,242,WAVE,179,SNACK
0.05851104,243,SWAMP,179,SNACK
0.1606303,244,CLOWN,179,SNACK
0.09808312,245,SINK,179,SNACK
0.12284753,246,BUG,179,SNACK
0.14763898,247,CASH,179,SNACK
0.047659412,248,OX,179,SNACK
0.049550235,249,HOLE,179,SNACK
0.09982023,250,CLOCK,179,SNACK
-0.008122195,251,ARCH,179,SNACK
0.17287998,252,TWIG,179,SNACK
0.10183628,253,BOARD,179,SNACK
0.060379528,254,RAKE,179,SNACK
0.09732819,255,ROPE,179,SNACK
0.41652104,256,BREAD,179,SNACK
0.16341501,257,GRASS,179,SNACK
0.3402099,258,BEAN,179,SNACK
0.031707495,259,THUMB,179,SNACK
0.22905585,260,CAT,179,SNACK
0.14444111,261,QUEEN,179,SNACK
0.12447167,262,CANE,179,SNACK
0.12878504,263,WOLF,179,SNACK
0.049638823,264,TOOL,179,SNACK
0.027508479,265,GUARD,179,SNACK
0.115928054,266,FUR,179,SNACK
0.1326735,267,TAIL,179,SNACK
0.1368047,268,PLAID,179,SNACK
0.21435384,269,CLAM,179,SNACK
0.12693468,270,SEAT,179,SNACK
0.27114588,271,TART,179,SNACK
0.004481394,272,BLUSH,179,SNACK
0.060107924,273,BLOOM,179,SNACK
0.08384929,274,PIPE,179,SNACK
0.2130942,275,CHILD,179,SNACK
0.11982633,276,HEART,179,SNACK
0.102837235,277,FAN,179,SNACK
0.05160732,278,FRAME,179,SNACK
0.14709295,279,COD,179,SNACK
0.13975812,280,BOOK,179,SNACK
0.037572443,281,SEAL,179,SNACK
0.034196123,282,CHEEK,179,SNACK
0.14700356,283,CAGE,179,SNACK
0.13756679,284,MOUSE,179,SNACK
0.036939226,285,VAULT,179,SNACK
0.2315593,286,PEA,179,SNACK
0.044302657,287,TANK,179,SNACK
0.10961004,288,RAIL,179,SNACK
0.12342909,289,BAT,179,SNACK
0.10858906,290,LAMP,179,SNACK
0.0033046613,291,LOCK,179,SNACK
0.13776952,292,TOOTH,179,SNACK
0.15228379,293,BOX,179,SNACK
0.11939866,294,APE,179,SNACK
0.13773245,295,POOL,179,SNACK
0.07382853,296,WIFE,179,SNACK
0.0694945,297,SUIT,179,SNACK
0.022454979,298,LIP,179,SNACK
0.033750217,299,SIGN,179,SNACK
-0.006566003,300,FACE,179,SNACK
0.011767861,301,PEARL,179,SNACK
0.09062937,302,HORN,179,SNACK
0.036321633,303,CAPE,179,SNACK
0.5712977,304,LUNCH,179,SNACK
0.098699845,305,CHURCH,179,SNACK
0.266404,306,EGG,179,SNACK
0.21557592,307,FOAM,179,SNACK
0.17171784,308,SCHOOL,179,SNACK
0.044245735,309,STRING,179,SNACK
0.15334365,310,RAT,179,SNACK
0.18020141,311,SKI,179,SNACK
0.13352391,312,WOOD,179,SNACK
0.19289131,1,STOOL,180,TOAD
0.110786445,2,THRONE,180,TOAD
0.10696693,3,SKY,180,TOAD
0.10462479,4,SPOUSE,180,TOAD
0.2074481,5,CRANE,180,TOAD
0.068199776,6,SHIELD,180,TOAD
0.13532695,7,DRINK,180,TOAD
0.16096742,8,FOOD,180,TOAD
0.35689387,9,ZOO,180,TOAD
0.098104745,10,JAIL,180,TOAD
0.11131324,11,LOFT,180,TOAD
0.17326823,12,BARN,180,TOAD
0.14312853,13,BOMB,180,TOAD
0.15088892,14,GLOVE,180,TOAD
0.077996284,15,LACE,180,TOAD
0.16996506,16,BOWL,180,TOAD
0.27807698,17,SPHINX,180,TOAD
0.08911508,18,PASTE,180,TOAD
0.09044896,19,GOLD,180,TOAD
0.12370745,20,LINT,180,TOAD
0.1423088,21,ROD,180,TOAD
0.13993071,22,RIB,180,TOAD
0.19790763,23,PIT,180,TOAD
0.08709569,24,STAIR,180,TOAD
0.12121167,25,GROUND,180,TOAD
0.16325907,26,FLASK,180,TOAD
0.14910462,27,SCOTCH,180,TOAD
0.14043683,28,STEM,180,TOAD
0.12040199,29,HEDGE,180,TOAD
0.36091745,30,GEESE,180,TOAD
0.101502314,31,BADGE,180,TOAD
0.56023157,32,WASP,180,TOAD
0.08237464,33,DOCK,180,TOAD
0.08995649,34,CUP,180,TOAD
0.20327844,35,WAND,180,TOAD
0.15153931,36,TRAY,180,TOAD
0.17841645,37,DITCH,180,TOAD
0.40073028,38,MOLE,180,TOAD
0.18695045,39,TRENCH,180,TOAD
0.1915595,40,PALM,180,TOAD
0.20048048,41,KITE,180,TOAD
0.1387479,42,TENT,180,TOAD
0.1575441,43,ROAD,180,TOAD
0.1902285,44,MAT,180,TOAD
0.112650156,45,JET,180,TOAD
0.3270763,46,ELF,180,TOAD
0.18524234,47,SUN,180,TOAD
0.22435158,48,BROOK,180,TOAD
0.19787842,49,STEAK,180,TOAD
0.39138386,50,BEAST,180,TOAD
0.15685487,51,FORT,180,TOAD
0.02905707,52,WORLD,180,TOAD
0.1406921,53,LODGE,180,TOAD
0.29270676,54,MULE,180,TOAD
0.078444295,55,FLAG,180,TOAD
0.13657187,56,CORD,180,TOAD
0.1441626,57,CHEST,180,TOAD
0.12795618,58,FARM,180,TOAD
0.09725947,59,SHOE,180,TOAD
0.094573945,60,BRICK,180,TOAD
0.38234988,61,WORM,180,TOAD
0.14948058,62,BLADE,180,TOAD
0.13129568,63,BRIDGE,180,TOAD
0.14707863,64,LAND,180,TOAD
0.111611664,65,SMILE,180,TOAD
0.09511048,66,CART,180,TOAD
0.06718517,67,CRIB,180,TOAD
0.13045132,68,SALT,180,TOAD
0.0818306,69,SHEET,180,TOAD
0.261217,70,YOLK,180,TOAD
0.39980376,71,MOOSE,180,TOAD
0.21717271,72,SOUP,180,TOAD
0.23993093,73,FRUIT,180,TOAD
-0.008431321,74,STAKE,180,TOAD
0.27314666,75,POND,180,TOAD
0.09235295,76,SOAP,180,TOAD
-0.03389489,77,KEY,180,TOAD
0.09913609,78,COOK,180,TOAD
0.084638834,79,BRANCH,180,TOAD
0.09612119,80,VEST,180,TOAD
0.06936468,81,GLASS,180,TOAD
0.37903255,82,SHARK,180,TOAD
0.19346976,83,CLIFF,180,TOAD
0.0055108666,84,TIE,180,TOAD
0.15488288,85,STRAW,180,TOAD
0.04686443,86,STEAM,180,TOAD
0.16282159,87,HOOK,180,TOAD
0.3836664,88,DOG,180,TOAD
0.121466175,89,TILE,180,TOAD
0.33836675,90,SLUG,180,TOAD
0.14547461,91,MOP,180,TOAD
0.20707521,92,TRIBE,180,TOAD
0.23021594,93,MEAT,180,TOAD
0.2338787,94,SWORD,180,TOAD
0.27533492,95,MUD,180,TOAD
0.08099337,96,PIN,180,TOAD
0.14131223,97,POLE,180,TOAD
0.025878865,98,WING,180,TOAD
0.13896713,99,FLAME,180,TOAD
0.18292856,100,RUST,180,TOAD
0.25071648,101,HOOF,180,TOAD
0.16516338,102,SPOOL,180,TOAD
0.1676017,103,SLOPE,180,TOAD
0.14073458,104,CUBE,180,TOAD
0.12740217,105,RUG,180,TOAD
0.15288304,106,MAZE,180,TOAD
0.044541642,107,GATE,180,TOAD
0.20915544,108,ARK,180,TOAD
0.16935238,109,SQUARE,180,TOAD
0.099129036,110,TOAST,180,TOAD
0.045944475,111,SPACE,180,TOAD
0.16743709,112,HILL,180,TOAD
0.033219144,113,SAIL,180,TOAD
0.12842752,114,ROOT,180,TOAD
0.030999701,115,STORE,180,TOAD
0.19090065,116,TEETH,180,TOAD
0.21967311,117,HAT,180,TOAD
0.09555493,118,CLOTH,180,TOAD
0.13120113,119,GREASE,180,TOAD
0.121210225,120,CHALK,180,TOAD
0.37590215,121,DEER,180,TOAD
0.7049819,122,FROG,180,TOAD
0.033357397,123,THREAD,180,TOAD
0.124898694,124,WEB,180,TOAD
0.1849536,125,CLAY,180,TOAD
0.5919241,126,SNAKE,180,TOAD
0.2066829,127,MASK,180,TOAD
0.15916613,128,RICE,180,TOAD
0.07613375,129,JUDGE,180,TOAD
0.11105295,130,SMOKE,180,TOAD
0.36480385,131,VINE,180,TOAD
0.041968375,132,SKATE,180,TOAD
0.10239532,133,GIFT,180,TOAD
0.08810768,134,YARD,180,TOAD
0.19069117,135,SMOG,180,TOAD
0.12334043,136,HOUSE,180,TOAD
0.61684155,137,SNAIL,180,TOAD
0.1378704,138,ICE,180,TOAD
0.24370605,139,FLEA,180,TOAD
0.16700271,140,PLATE,180,TOAD
0.12821609,141,YACHT,180,TOAD
0.17691268,142,MUG,180,TOAD
0.099541456,143,SCARF,180,TOAD
0.02390932,144,GLOBE,180,TOAD
0.18145075,145,PORK,180,TOAD
0.0993758,146,STICK,180,TOAD
0.0071311854,147,FLEET,180,TOAD
0.24699996,148,BROOM,180,TOAD
0.12610972,149,TOWN,180,TOAD
0.20626883,150,BRUSH,180,TOAD
0.20653325,151,PARK,180,TOAD
0.12530169,152,RAFT,180,TOAD
0.004253935,153,BAR,180,TOAD
0.21228027,154,VASE,180,TOAD
0.08100171,155,GRILL,180,TOAD
0.10916008,156,DIME,180,TOAD
0.45226905,157,QUAIL,180,TOAD
0.5155904,158,BIRD,180,TOAD
0.16435656,159,SLIDE,180,TOAD
0.14718035,160,BEEF,180,TOAD
0.13165633,161,SHELL,180,TOAD
0.37839404,162,WEED,180,TOAD
0.23504508,163,HUT,180,TOAD
0.05789568,164,STAR,180,TOAD
0.12343874,165,PURSE,180,TOAD
0.045603663,166,BANK,180,TOAD
0.034940876,167,NET,180,TOAD
0.16236658,168,MAP,180,TOAD
0.16070098,169,ROCK,180,TOAD
0.14136904,170,CROWN,180,TOAD
0.06764564,171,INN,180,TOAD
0.25964084,172,LEAF,180,TOAD
0.28363317,173,PRINCE,180,TOAD
0.53678596,174,FOX,180,TOAD
0.14161631,175,COIN,180,TOAD
0.13338494,176,CHIN,180,TOAD
0.05532225,177,WRIST,180,TOAD
0.017509924,178,FILM,180,TOAD
0.16477722,179,SNACK,180,TOAD
1.0,180,TOAD,180,TOAD
0.54685116,181,OWL,180,TOAD
0.2716862,182,JAR,180,TOAD
0.22496426,183,PAIL,180,TOAD
0.11535888,184,STONE,180,TOAD
0.34070465,185,SLIME,180,TOAD
0.25846148,186,GIRL,180,TOAD
0.16031992,187,FENCE,180,TOAD
0.08379203,188,SLUSH,180,TOAD
0.38803518,189,TROUT,180,TOAD
0.05606205,190,SLEEVE,180,TOAD
0.17385884,191,FRIEND,180,TOAD
0.44695744,192,EEL,180,TOAD
0.26874584,193,BOY,180,TOAD
0.14270177,194,TRASH,180,TOAD
-0.010663321,195,CHIEF,180,TOAD
0.14829965,196,BATH,180,TOAD
0.18346146,197,SEA,180,TOAD
0.515846,198,SKUNK,180,TOAD
0.26690945,199,PERCH,180,TOAD
0.06949964,200,INK,180,TOAD
0.34908321,201,NEST,180,TOAD
0.055186428,202,BENCH,180,TOAD
0.16381875,203,SOCK,180,TOAD
0.076021284,204,BAND,180,TOAD
0.34909943,205,SPONGE,180,TOAD
-0.0029047334,206,GOAL,180,TOAD
0.32598504,207,MARSH,180,TOAD
0.17821476,208,DUST,180,TOAD
0.21840031,209,MOON,180,TOAD
0.09265341,210,MAIL,180,TOAD
0.12935449,211,SPRING,180,TOAD
0.14219652,212,BOOT,180,TOAD
0.22206119,213,CONE,180,TOAD
0.17431903,214,TOY,180,TOAD
0.08899051,215,SHIP,180,TOAD
0.3969774,216,BEAK,180,TOAD
0.18480958,217,BAG,180,TOAD
0.11308025,218,WHEEL,180,TOAD
0.21206957,219,MOUTH,180,TOAD
0.11710408,220,STORM,180,TOAD
0.25041342,221,THIEF,180,TOAD
0.22298735,222,DART,180,TOAD
0.2927979,223,HOUND,180,TOAD
0.20965792,224,LAWN,180,TOAD
0.326737,225,CAVE,180,TOAD
0.017125156,226,SPARK,180,TOAD
0.06902987,227,YARN,180,TOAD
0.1570245,228,PLANT,180,TOAD
0.15194908,229,HOOD,180,TOAD
0.30530918,230,PET,180,TOAD
0.11265373,231,NAIL,180,TOAD
0.21613634,232,SPEAR,180,TOAD
0.16011447,233,HOSE,180,TOAD
0.13517202,234,OAR,180,TOAD
0.3240867,235,TREE,180,TOAD
0.06401857,236,CARD,180,TOAD
0.009381218,237,CROSS,180,TOAD
0.11845984,238,SEED,180,TOAD
0.181261,239,HAZE,180,TOAD
0.037725788,240,STREET,180,TOAD
0.34174237,241,BUSH,180,TOAD
0.04718124,242,WAVE,180,TOAD
0.37036344,243,SWAMP,180,TOAD
0.3636359,244,CLOWN,180,TOAD
0.14042592,245,SINK,180,TOAD
0.34746596,246,BUG,180,TOAD
0.03322415,247,CASH,180,TOAD
0.32360083,248,OX,180,TOAD
0.20946138,249,HOLE,180,TOAD
0.04036644,250,CLOCK,180,TOAD
0.12748694,251,ARCH,180,TOAD
0.2979127,252,TWIG,180,TOAD
0.013797841,253,BOARD,180,TOAD
0.11896488,254,RAKE,180,TOAD
0.15447697,255,ROPE,180,TOAD
0.0849462,256,BREAD,180,TOAD
0.2652514,257,GRASS,180,TOAD
0.29278877,258,BEAN,180,TOAD
0.14710096,259,THUMB,180,TOAD
0.4725067,260,CAT,180,TOAD
0.25937092,261,QUEEN,180,TOAD
0.15204886,262,CANE,180,TOAD
0.4704111,263,WOLF,180,TOAD
0.093432926,264,TOOL,180,TOAD
-0.00046195835,265,GUARD,180,TOAD
0.2544832,266,FUR,180,TOAD
0.31012893,267,TAIL,180,TOAD
0.13808292,268,PLAID,180,TOAD
0.31932083,269,CLAM,180,TOAD
0.06789515,270,SEAT,180,TOAD
0.14734614,271,TART,180,TOAD
0.17272508,272,BLUSH,180,TOAD
0.23252204,273,BLOOM,180,TOAD
0.13717604,274,PIPE,180,TOAD
0.20624156,275,CHILD,180,TOAD
0.14741403,276,HEART,180,TOAD
0.124655135,277,FAN,180,TOAD
0.078017525,278,FRAME,180,TOAD
0.23848528,279,COD,180,TOAD
0.041274805,280,BOOK,180,TOAD
0.13504295,281,SEAL,180,TOAD
0.13513044,282,CHEEK,180,TOAD
0.23771104,283,CAGE,180,TOAD
0.3131615,284,MOUSE,180,TOAD
-0.00086610764,285,VAULT,180,TOAD
0.37643272,286,PEA,180,TOAD
0.10786287,287,TANK,180,TOAD
0.13793588,288,RAIL,180,TOAD
0.29150093,289,BAT,180,TOAD
0.10678394,290,LAMP,180,TOAD
-0.0141352825,291,LOCK,180,TOAD
0.21082774,292,TOOTH,180,TOAD
0.08385577,293,BOX,180,TOAD
0.4548262,294,APE,180,TOAD
0.09088856,295,POOL,180,TOAD
0.14218457,296,WIFE,180,TOAD
0.089040175,297,SUIT,180,TOAD
0.14026308,298,LIP,180,TOAD
0.05133006,299,SIGN,180,TOAD
0.15564622,300,FACE,180,TOAD
0.19103187,301,PEARL,180,TOAD
0.18201995,302,HORN,180,TOAD
0.27758977,303,CAPE,180,TOAD
0.15910327,304,LUNCH,180,TOAD
0.08565295,305,CHURCH,180,TOAD
0.28149116,306,EGG,180,TOAD
0.19894463,307,FOAM,180,TOAD
0.026317142,308,SCHOOL,180,TOAD
0.049718983,309,STRING,180,TOAD
0.5403691,310,RAT,180,TOAD
0.08311541,311,SKI,180,TOAD
0.12798113,312,WOOD,180,TOAD
0.14681521,1,STOOL,181,OWL
0.07384969,2,THRONE,181,OWL
0.24896246,3,SKY,181,OWL
0.1279151,4,SPOUSE,181,OWL
0.24088272,5,CRANE,181,OWL
0.11872896,6,SHIELD,181,OWL
0.08310174,7,DRINK,181,OWL
0.11156867,8,FOOD,181,OWL
0.41040865,9,ZOO,181,OWL
0.11528132,10,JAIL,181,OWL
0.15727383,11,LOFT,181,OWL
0.18354501,12,BARN,181,OWL
0.120075844,13,BOMB,181,OWL
0.10239437,14,GLOVE,181,OWL
0.07105643,15,LACE,181,OWL
0.086618505,16,BOWL,181,OWL
0.36887038,17,SPHINX,181,OWL
0.04371982,18,PASTE,181,OWL
0.137861,19,GOLD,181,OWL
0.078261405,20,LINT,181,OWL
0.16243057,21,ROD,181,OWL
0.107625276,22,RIB,181,OWL
0.121831745,23,PIT,181,OWL
0.07316667,24,STAIR,181,OWL
0.0344219,25,GROUND,181,OWL
0.11851443,26,FLASK,181,OWL
0.15332678,27,SCOTCH,181,OWL
0.021591134,28,STEM,181,OWL
0.17028177,29,HEDGE,181,OWL
0.44042927,30,GEESE,181,OWL
0.12004622,31,BADGE,181,OWL
0.45474297,32,WASP,181,OWL
0.05353646,33,DOCK,181,OWL
0.084762745,34,CUP,181,OWL
0.16198087,35,WAND,181,OWL
0.16539717,36,TRAY,181,OWL
0.090459906,37,DITCH,181,OWL
0.2647174,38,MOLE,181,OWL
0.10228374,39,TRENCH,181,OWL
0.15008745,40,PALM,181,OWL
0.28695166,41,KITE,181,OWL
0.12030069,42,TENT,181,OWL
0.036439024,43,ROAD,181,OWL
0.10016663,44,MAT,181,OWL
0.13180473,45,JET,181,OWL
0.44101137,46,ELF,181,OWL
0.1844248,47,SUN,181,OWL
0.13709658,48,BROOK,181,OWL
0.085362524,49,STEAK,181,OWL
0.30819404,50,BEAST,181,OWL
0.14457142,51,FORT,181,OWL
0.033552717,52,WORLD,181,OWL
0.17262603,53,LODGE,181,OWL
0.20965289,54,MULE,181,OWL
0.16283326,55,FLAG,181,OWL
0.12744582,56,CORD,181,OWL
0.084819436,57,CHEST,181,OWL
0.06950208,58,FARM,181,OWL
0.10418002,59,SHOE,181,OWL
0.10375658,60,BRICK,181,OWL
0.30774486,61,WORM,181,OWL
0.12919731,62,BLADE,181,OWL
0.080724314,63,BRIDGE,181,OWL
0.12869623,64,LAND,181,OWL
0.12762234,65,SMILE,181,OWL
0.1097444,66,CART,181,OWL
0.14515373,67,CRIB,181,OWL
0.007428515,68,SALT,181,OWL
0.08345187,69,SHEET,181,OWL
0.10650417,70,YOLK,181,OWL
0.502448,71,MOOSE,181,OWL
0.12408372,72,SOUP,181,OWL
0.2163242,73,FRUIT,181,OWL
0.008352965,74,STAKE,181,OWL
0.14273581,75,POND,181,OWL
-0.01761859,76,SOAP,181,OWL
-0.013823289,77,KEY,181,OWL
0.05768368,78,COOK,181,OWL
0.10193859,79,BRANCH,181,OWL
0.050127946,80,VEST,181,OWL
0.15808645,81,GLASS,181,OWL
0.3584488,82,SHARK,181,OWL
0.1526987,83,CLIFF,181,OWL
0.027903683,84,TIE,181,OWL
0.07449436,85,STRAW,181,OWL
-0.035223432,86,STEAM,181,OWL
0.10665059,87,HOOK,181,OWL
0.39948672,88,DOG,181,OWL
0.14888947,89,TILE,181,OWL
0.1467343,90,SLUG,181,OWL
0.06319064,91,MOP,181,OWL
0.18572032,92,TRIBE,181,OWL
0.14886096,93,MEAT,181,OWL
0.23921874,94,SWORD,181,OWL
0.08248162,95,MUD,181,OWL
0.07660161,96,PIN,181,OWL
0.1818617,97,POLE,181,OWL
0.16020805,98,WING,181,OWL
0.20960292,99,FLAME,181,OWL
0.060113188,100,RUST,181,OWL
0.19751045,101,HOOF,181,OWL
0.16495065,102,SPOOL,181,OWL
0.1255505,103,SLOPE,181,OWL
0.14580806,104,CUBE,181,OWL
0.15279077,105,RUG,181,OWL
0.14885505,106,MAZE,181,OWL
0.07252282,107,GATE,181,OWL
0.2055209,108,ARK,181,OWL
0.12787367,109,SQUARE,181,OWL
0.031988338,110,TOAST,181,OWL
0.06466226,111,SPACE,181,OWL
0.13912246,112,HILL,181,OWL
0.076263905,113,SAIL,181,OWL
0.037856713,114,ROOT,181,OWL
0.11247633,115,STORE,181,OWL
0.13192287,116,TEETH,181,OWL
0.20631045,117,HAT,181,OWL
0.10332532,118,CLOTH,181,OWL
0.03224366,119,GREASE,181,OWL
0.10867571,120,CHALK,181,OWL
0.43526214,121,DEER,181,OWL
0.5721917,122,FROG,181,OWL
0.097476274,123,THREAD,181,OWL
0.05034796,124,WEB,181,OWL
0.07947315,125,CLAY,181,OWL
0.5039119,126,SNAKE,181,OWL
0.16703616,127,MASK,181,OWL
0.102793574,128,RICE,181,OWL
0.11465667,129,JUDGE,181,OWL
0.16855201,130,SMOKE,181,OWL
0.28873914,131,VINE,181,OWL
0.12717004,132,SKATE,181,OWL
0.14826483,133,GIFT,181,OWL
0.08337285,134,YARD,181,OWL
0.11247412,135,SMOG,181,OWL
0.15689686,136,HOUSE,181,OWL
0.35912067,137,SNAIL,181,OWL
0.14412183,138,ICE,181,OWL
0.20031689,139,FLEA,181,OWL
0.05833157,140,PLATE,181,OWL
0.043525517,141,YACHT,181,OWL
0.1332194,142,MUG,181,OWL
0.16694875,143,SCARF,181,OWL
0.059685092,144,GLOBE,181,OWL
0.05431655,145,PORK,181,OWL
0.094392374,146,STICK,181,OWL
0.043520257,147,FLEET,181,OWL
0.12630314,148,BROOM,181,OWL
0.091479346,149,TOWN,181,OWL
0.14577828,150,BRUSH,181,OWL
0.19045117,151,PARK,181,OWL
0.053481694,152,RAFT,181,OWL
0.08845903,153,BAR,181,OWL
0.21102436,154,VASE,181,OWL
0.040125586,155,GRILL,181,OWL
0.10425274,156,DIME,181,OWL
0.46825892,157,QUAIL,181,OWL
0.68258286,158,BIRD,181,OWL
0.074774265,159,SLIDE,181,OWL
0.027420081,160,BEEF,181,OWL
0.10562196,161,SHELL,181,OWL
0.19358495,162,WEED,181,OWL
0.23419099,163,HUT,181,OWL
0.025729822,164,STAR,181,OWL
0.07402632,165,PURSE,181,OWL
0.047612138,166,BANK,181,OWL
0.08833276,167,NET,181,OWL
0.12641573,168,MAP,181,OWL
0.1162874,169,ROCK,181,OWL
0.05131107,170,CROWN,181,OWL
0.1164954,171,INN,181,OWL
0.22659653,172,LEAF,181,OWL
0.27012828,173,PRINCE,181,OWL
0.60649955,174,FOX,181,OWL
0.22587,175,COIN,181,OWL
0.089481145,176,CHIN,181,OWL
0.10028772,177,WRIST,181,OWL
0.07879567,178,FILM,181,OWL
0.19956335,179,SNACK,181,OWL
0.54685116,180,TOAD,181,OWL
1.0,181,OWL,181,OWL
0.16919868,182,JAR,181,OWL
0.20058523,183,PAIL,181,OWL
0.19728354,184,STONE,181,OWL
0.11165699,185,SLIME,181,OWL
0.28764626,186,GIRL,181,OWL
0.15077405,187,FENCE,181,OWL
0.008399087,188,SLUSH,181,OWL
0.3614865,189,TROUT,181,OWL
0.03663434,190,SLEEVE,181,OWL
0.16740459,191,FRIEND,181,OWL
0.29622233,192,EEL,181,OWL
0.30615562,193,BOY,181,OWL
0.14726087,194,TRASH,181,OWL
-0.010712953,195,CHIEF,181,OWL
0.075996354,196,BATH,181,OWL
0.15747079,197,SEA,181,OWL
0.46946442,198,SKUNK,181,OWL
0.2698183,199,PERCH,181,OWL
0.023253944,200,INK,181,OWL
